,att_id,att_name,att_cat,att_price,score
1189,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.103402097135599
84,145,lady_muskoka_boat_cruise,"cruises,_sailing_&_water_tours",42.94,1.06279561993938
1331,3315,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,recommended_experiences,149.0,1.0210041288172016
582,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.0209134240475601
1050,2240,quebec_city_walking_tour,family_friendly,30.99,1.0106169697131104
1416,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,1.0027578403177333
1073,2266,ultimate_day_tour_to_victoria,family_friendly,363.56,0.9768250540812374
878,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9616422460273983
147,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.955269504470015
851,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.9435773670672127
543,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,0.890400964374888
612,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.8852337184656416
446,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.877754963910696
1057,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,0.8663407927374397
605,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,0.8498647102261334
56,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,0.8476936476753628
429,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8395243664870184
89,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.834336638855595
616,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8067360552418226
1058,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.7393745969617137
1328,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.7190742843239153
47,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.718758280610326
1018,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.7177634541045821
595,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,0.7123153160054785
1140,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.6614855334825851
441,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.6515197126632797
852,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.6313715499616538
961,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.6067378901032472
61,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.6052807618683634
1343,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.6017579056539055
974,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.5874499597330588
197,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,0.5735370184541987
590,1316,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,tours_&_sightseeing,204.42,0.5733965723592701
1332,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.561262614949505
1413,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.5561831478495889
1113,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.5384606062457917
1333,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.5265490218196636
46,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.5264319834072231
603,1333,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,tours_&_sightseeing,157.07,0.5196583852872312
1532,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.5042707600116213
1124,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.49121219914357656
1320,3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,recommended_experiences,204.41,0.4701686925867812
910,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.4632634262527938
126,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.448171322968596
13,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.4434780826297334
447,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.44045556562845845
607,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.4401775993989123
162,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.4297553287710891
202,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.4245471194174884
399,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.42268328269937405
1185,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.40329001775798917
465,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.4005308371847053
767,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.3994277501474539
1514,3517,maligne_lake_cruise,recommended_experiences,82.95,0.39780384217484244
204,415,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,day_trips_&_excursions,157.07,0.3973386144853916
1552,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.3971513530254869
577,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.3894882629709475
296,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.3883734720924521
1316,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.3872908667773778
48,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.38568451456663244
196,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3834022655240434
1321,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.38330570883378
589,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.38289022246961635
1387,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.3733369620541635
284,591,small-group_gourmet_food_tour_in_vancouver,"food,_wine_&_nightlife",131.87,0.37317603423705786
1218,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.37245624800054905
803,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.3707796727423394
207,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3680497517721656
424,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.36402655634452463
966,2091,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.35741096008132744
1063,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.35728514378795395
1306,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.3530366494163651
1319,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.35277331298837405
49,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.35241634583043063
421,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.34865063491015874
882,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.34721398839745204
857,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.34602604851118135
609,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3450868152513466
132,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.34138254949760594
1505,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.3398610501358799
1317,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.33442461587802036
962,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.3326397800883033
52,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.32938903818276943
1184,2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,luxury_&_special_occasions,169.0,0.3275515351074541
1521,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.322732478475218
1448,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.32122268295473605
580,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.3201722632030829
467,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.31743649031228705
1344,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.3164709234096532
96,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.3145427155646966
1007,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.3110432670327267
31,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.30988751270987713
960,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.30761989346884316
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.307576004064178
463,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.3031753597564166
587,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.2984440819335108
453,998,whistler_wilderness_snowmobile_run,outdoor_activities,208.96,0.2945262210770663
1311,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.29133692433806363
138,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.28944382801683916
1198,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.2870269847999436
630,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.28664075803889005
265,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.2816958851132805
483,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.27975304746676877
269,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.2748462120252023
1534,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.2747320995730729
1188,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.26919618266463896
1072,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.26874851073705414
91,153,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.2647926123965665
638,1390,vancouver_biking_and_hiking_tour_including_lunch,tours_&_sightseeing,135.5,0.2580073104353306
419,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2564858110736046
598,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.2562195486853025
130,220,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,cultural_&_theme_tours,169.0,0.2535101094373058
166,335,ottawa_river_historic_sightseeing_cruise,cultural_&_theme_tours,28.0,0.2529336952560365
286,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.2466721401904717
1349,3333,evening_wildlife_safari,recommended_experiences,58.8,0.24584701938276643
1308,3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,recommended_experiences,149.89,0.23969957676933107
134,224,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,cultural_&_theme_tours,157.07,0.23810785436014076
1302,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.235895828365016
51,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.23349946687029752
1382,3369,fine_dining_dinner_tour_in_whistler,recommended_experiences,131.24,0.23037161529782613
1173,2578,overnight_camping_and_river-rafting_trip_in_squamish,multi-day_&_extended_tours,425.24,0.2271384291541583
1348,3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,recommended_experiences,157.07,0.22583930277606917
1324,3308,half-day_whale_watching_adventure_from_vancouver,recommended_experiences,181.13,0.22424465440656785
1334,3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,recommended_experiences,136.25,0.22339027399575245
268,573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,"food,_wine_&_nightlife",40.0,0.22031508970887928
585,1309,vancouver_city_hop-on_hop-off_tour,tours_&_sightseeing,31.2,0.2142671297460183
491,1108,whistler_wilderness_adventure_snowmobile_tour,outdoor_activities,159.0,0.2114611338077582
1568,3592,call_of_the_wild_atv_tour,recommended_experiences,156.45,0.20860247058389988
347,716,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.20741453069762916
983,2134,squamish_elaho_white-water_rafting,water_sports,173.24,0.20458220111656994
1315,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.20242869432766541
839,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.19892339387507352
682,1542,pedicab_tour_from_victoria_cruise_ship_terminal,tours_&_sightseeing,90.0,0.19878294778014496
323,678,victoria_craft_brewery_tour_and_tastings,"food,_wine_&_nightlife",79.0,0.19697763026825083
1186,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.19428867274243117
264,566,niagara_falls_day_tour_from_toronto,"food,_wine_&_nightlife",94.92,0.19263843112702062
858,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.18551664373001842
282,587,small-group_granville_island_market_tour,"food,_wine_&_nightlife",79.9,0.18327243217147252
275,580,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,"food,_wine_&_nightlife",157.07,0.18279550064077763
604,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.1801884700036663
518,1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,outdoor_activities,89.9,0.17785647963579007
277,582,vancouver_brewery_tour,"food,_wine_&_nightlife",83.99,0.17701672902652973
1339,3323,gastronomic_gastown_walking_tour,recommended_experiences,146.35,0.1763993514009063
875,1936,montmorency_falls_bike_tour_in_quebec,walking_&_biking_tours,77.0,0.17627060914722179
624,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.17550693350604776
968,2093,victoria_whale_watch_tour,water_sports,114.45,0.17467888673803147
445,985,crystal_hut_fondue_by_snowmobile,outdoor_activities,282.45,0.17348216897082774
245,510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,day_trips_&_excursions,86.23,0.17248441650477278
1492,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.1673932455636126
67,111,3_hour_whale_watching_tour,"cruises,_sailing_&_water_tours",129.0,0.16704213032629123
873,1934,2-hour_ottawa_express_city_bike_tour,walking_&_biking_tours,63.0,0.16665297760492667
1374,3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,recommended_experiences,144.59,0.1644380256494909
628,1364,2-hour_ottawa_express_city_bike_tour,tours_&_sightseeing,63.0,0.1594668190810822
1341,3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,recommended_experiences,26.25,0.1592415201371343
461,1010,vancouver_biking_and_hiking_tour_including_lunch,outdoor_activities,135.5,0.15625118869928045
544,1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,outdoor_activities,183.75,0.15294485354783735
637,1389,victoria_city_sightseeing_tour_with_craigdarroch_castle,tours_&_sightseeing,47.25,0.1461624775469125
1474,3474,60-minute_deluxe_horse-drawn_carriage_tour,recommended_experiences,215.0,0.14584939979363426
1092,2390,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.1454836547547578
601,1330,northern_lights_tour_from_yellowknife,tours_&_sightseeing,100.0,0.14456490321710017
1327,3311,st._lawrence_market_and_old_toronto_food_tour,recommended_experiences,89.0,0.14381878333779222
850,1909,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.14235872914259742
552,1220,whistler_sky_walk,outdoor_activities,124.95,0.14051537414666013
918,2027,electric_bike_tour_of_quebec_city,walking_&_biking_tours,85.0,0.13605035871205642
356,729,little_italy_walking_food_tour_in_vancouver,"food,_wine_&_nightlife",73.0,0.13583091168873057
649,1503,rockies_classic_4-day_summer_tour,tours_&_sightseeing,687.0,0.13544761088798804
1572,3596,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,recommended_experiences,30.99,0.1348565669051637
1087,2341,3_hour_whale_watching_tour,family_friendly,129.0,0.132656244751283
1425,3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,recommended_experiences,108.0,0.13154145387278757
1120,2432,boldt_castle_and_thousand_islands_helicopter_tour,family_friendly,172.84,0.1310206329374275
1199,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.13080996379503468
1394,3381,zipline_adventure_in_whistler,recommended_experiences,103.95,0.11737395404686946
688,1550,ottawa_spring_tulip_festival_bike_tour,tours_&_sightseeing,68.0,0.11629134873179517
1530,3537,mountain_explorer_atv_tour,recommended_experiences,103.95,0.1160982353512684
339,700,beyond_the_bagel:_montreal_jewish_food_walking_tour,"food,_wine_&_nightlife",85.0,0.11329809133363031
422,958,evening_wildlife_safari,outdoor_activities,58.8,0.11326883173052019
1566,3589,english_bay_jet_ski_tour_from_vancouver,recommended_experiences,155.68,0.11319860868305591
1378,3365,small-group_gourmet_food_tour_in_vancouver,recommended_experiences,131.87,0.11304645874688331
129,218,victoria_guided_food_and_history_tour,cultural_&_theme_tours,63.0,0.11119139990970196
578,1302,montreal_city_guided_sightseeing_tour,tours_&_sightseeing,55.0,0.11076420970429426
1305,3287,montreal_city_guided_sightseeing_tour,recommended_experiences,55.0,0.11074372798211718
267,571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.11036042718137466
434,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.10988642161099078
35,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.10835614436833173
919,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.10772706290146424
593,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.10762465429057883
127,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.10538629465265496
1516,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.10453191424183958
1088,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.1041866509251402
485,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.10411350191736492
713,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.10314500905442008
398,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.10232866612764785
165,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.09635385517256218
1596,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.09623389079981069
412,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.09518347104815754
428,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.09425008970894484
380,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.09320259591760269
1068,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.09297144505303277
198,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.09223702901496886
588,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.09171913403991981
641,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.09168694847649868
1054,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.09079745654195116
297,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.09052534223302708
331,690,tour_and_taste_okanagan's_wine_country,"food,_wine_&_nightlife",135.45,0.08923206777555996
714,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.0879563490799589
647,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.08778664338192023
631,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.08648166508320906
503,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.08568580387861391
820,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.08260769363142971
1065,2257,niagara_falls_one_day_sightseeing_tour_from_toronto,family_friendly,99.0,0.08181768434745658
345,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.07952080550331249
655,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.07935109980527381
965,2090,riverside_rafting_on_clearwater_river_in_wells_gray_park,water_sports,104.0,0.07683477393780384
819,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.07565853789277718
656,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.07565268597215516
69,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.07463445178392313
1423,3413,victoria_whale_watch_tour,recommended_experiences,114.45,0.07337043692956612
313,666,flavors_of_old_montreal_walking_tour,"food,_wine_&_nightlife",68.0,0.07286717175607212
413,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.07216201532111832
1259,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.07158560113984905
749,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.07123448590252765
746,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.07005532389718998
1025,2198,okanagan_flyboard_experience,water_sports,124.0,0.06906634931206806
247,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.06832315539307111
200,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.06784622386237622
342,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.06764725856122744
1064,2256,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,family_friendly,157.07,0.06745121922038967
608,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.06742488557759056
1077,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.06591509005710858
1166,2543,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.06562541998631843
418,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.06494952315447475
1128,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.06298035186516396
1287,3157,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,private_&_custom_tours,477.13,0.06285453557179045
450,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.06174559661391705
219,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.06075954798910615
411,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.060464025997693974
1313,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.05924390054800214
54,80,vancouver_harbor_and_indian_arm_lunch_cruise,"cruises,_sailing_&_water_tours",85.33,0.05919708518302596
1187,2604,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,luxury_&_special_occasions,157.07,0.05814373947106179
382,817,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,"food,_wine_&_nightlife",395.0,0.057637548337256775
640,1392,summer_tour:_banff_and_its_wildlife,tours_&_sightseeing,74.55,0.057590732972280595
1089,2387,4-day_yukon_aurora_viewing_tour,family_friendly,702.45,0.057476620520151143
1367,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.05732739654428955
1370,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.05714891296531784
131,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.057125505282829746
293,603,crystal_hut_fondue_by_snowmobile,"food,_wine_&_nightlife",282.45,0.056487645935029224
158,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.0564554603716081
400,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.056338421959167634
232,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.05585563850785072
