,att_id,att_name,att_cat,att_price,score
433,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.1098818658365591
34,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.10834580141678773
918,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.10772259813790908
593,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.10762019384325765
126,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.10537607687189643
1513,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.10452173247080455
1087,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.10418233537995983
484,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.10410918945520882
712,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.1031378115745153
398,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.10231565138031387
165,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.0963498697576209
1593,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.0962269846040392
412,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.09518246079859466
428,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.09424911879877168
380,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.09319874331934708
1067,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.09296760219713386
198,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.09223321711263364
588,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.09170364061743629
640,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.09168023392151596
1054,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.09079077947654358
298,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.0905186766364698
713,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.08794686592222403
646,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.08778009321379171
630,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.08646931824225348
502,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.08567349058096241
819,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.08260721341539977
1065,2257,niagara_falls_one_day_sightseeing_tour_from_toronto,family_friendly,99.0,0.08181431159109874
345,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.07952338122789689
654,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.07934197933451435
964,2090,riverside_rafting_on_clearwater_river_in_wells_gray_park,water_sports,104.0,0.07683161119705945
818,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.07565835056405312
655,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.07565249889007304
68,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.07461675259559863
1420,3413,victoria_whale_watch_tour,recommended_experiences,114.45,0.07336742020085127
314,666,flavors_of_old_montreal_walking_tour,"food,_wine_&_nightlife",68.0,0.07285832456458419
413,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.07215612368697441
1256,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.0715797337999364
748,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.07122863336113151
745,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.07004659521715507
1024,2198,okanagan_flyboard_experience,water_sports,124.0,0.0690635139885014
248,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.06832035139303107
201,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.06784343996365444
342,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.06764448304833166
1064,2256,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,family_friendly,157.07,0.06745430364397903
608,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.06742211943708858
1076,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.06591531338721762
1165,2543,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.06561980385122351
418,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.06494393550652411
1127,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.06297192137523669
1284,3157,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,private_&_custom_tours,477.13,0.06284903622165497
449,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.061743069839419594
220,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.06076291444775597
411,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.06045570156380169
1311,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.05924147921293481
53,80,vancouver_harbor_and_indian_arm_lunch_cruise,"cruises,_sailing_&_water_tours",85.33,0.0591975916580842
1186,2604,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,luxury_&_special_occasions,157.07,0.05814429034166955
382,817,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,"food,_wine_&_nightlife",395.0,0.057635194705402466
639,1392,summer_tour:_banff_and_its_wildlife,tours_&_sightseeing,74.55,0.057585455476571776
1088,2387,4-day_yukon_aurora_viewing_tour,family_friendly,702.45,0.05746257032299007
1364,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.057325055984458154
1367,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.057149505765055716
131,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.05712609906913539
294,603,crystal_hut_fondue_by_snowmobile,"food,_wine_&_nightlife",282.45,0.056479489094336394
158,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.056444379050455906
400,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.056339048918814444
